,Headlines,Links
18,Tata Motors moves Bombay HC over disqualification in electric bus tender process,https://www.moneycontrol.com/news/business/tata-motors-moves-bombay-hc-over-disqualification-in-electric-bus-tender-process-8528831.html
19,In Pics | Tata Nexon EV Max: All you need to know about it,https://www.moneycontrol.com/news/photos/automobile/in-pics-tata-nexon-ev-max-all-you-need-to-know-about-it-8522171.html
20,MC Drives: Tata Nexon EV Max,https://www.moneycontrol.com/news/business/mc-drives-tata-nexon-ev-max-8521721.html
21,Buy Tata Motors; target of Rs 630: KR Choksey,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-630-kr-choksey-8517411.html
22,Top 10 trading ideas by experts for next 3-4 weeks as bears hold the grip,https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-by-experts-for-next-3-4-weeks-as-bears-hold-the-grip-8511091.html
23,Buy TATA Motors; target of Rs 485: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-485-motilal-oswal-8502411.html
24,Buy Tata Motors: target of Rs 516: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-516-sharekhan-8502881.html
25,Buy Tata Motors; target of Rs 520: YES Securities,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-520-yes-securities-8506251.html
26,Buy Tata Motors; target of Rs 500: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-500-icici-direct-2-8505971.html
27,Buy Tata Motors; target of Rs 600: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-600-prabhudas-lilladher-8506211.html
28,Tata Motors shares jump nearly 9% after Q4 earnings,https://www.moneycontrol.com/news/business/earnings/tata-motors-shares-jump-nearly-9-after-q4-earnings-8503451.html
29,"D-Street Buzz: Nifty auto shines; Tata Motors, Ashok Leyland, M&M jump 4-10%",https://www.moneycontrol.com/news/business/stocks/d-street-buzz-nifty-auto-shines-tata-motors-ashok-leyland-mm-jump-4-10-8501651.html
30,"Tata Motors Standalone March 2022 Net Sales at Rs 17,338.27 crore, down 13.51% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-motors-standalone-march-2022-net-sales-at-rs-17338-27-crore-down-13-51-y-o-y-8500811.html
31,"Tata Motors Consolidated March 2022 Net Sales at Rs 78,439.06 crore, down 11.5% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-motors-consolidated-march-2022-net-sales-at-rs-78439-06-crore-down-11-5-y-o-y-8500431.html
32,"What should investors do with Tata Motors after Q4 results: Buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-tata-motors-after-q4-results-buy-sell-or-hold-8499261.html
33,Decent show by Tata Motors despite challenges,https://www.moneycontrol.com/news/business/moneycontrol-research/decent-show-by-tata-motors-despite-challenges-8499201.html
34,"Stock Takes On Tata Motors, L&T, Matrimony, Tube Investment & Adani Power | Markets With Santo & CJ",https://www.moneycontrol.com/news/business/earnings/stock-takes-on-tata-motors-lt-matrimony-tube-investment-adani-power-markets-with-santo-cj-8498921.html
35,"Tata Motors expects capex to increase to up to Rs 6,000 crore in FY23",https://www.moneycontrol.com/news/business/tata-motors-expects-capex-to-increase-to-up-to-rs-6000-crore-in-fy23-8498051.html
36,Tata Nexon EV Max: All you need to know about the new SUV,https://www.moneycontrol.com/news/business/cars/tata-nexon-ev-max-all-you-need-to-know-about-the-new-suv-8490041.html
37,Subcompact SUV in Pics | Tata Motors takes wraps off Nexon EV Max starting at Rs 17.74 lakh,https://www.moneycontrol.com/news/photos/automobile/subcompact-suv-in-pics-tata-motors-takes-wraps-off-nexon-ev-max-starting-at-rs-17-74-lakh-8487711.html
38,Tata Motors unveils subcompact sport utility vehicle Nexon EV Max in India: Here are the key features & highlights,https://www.moneycontrol.com/news/business/tata-motors-unveils-subcompact-sport-utility-vehicle-nexon-ev-max-in-india-8487461.html
39,Tata Nexon EV Max 2022 Launch Highlights: Nexon EV Max gets starting price at Rs 17.74 lakh for the XZ+ variant,https://www.moneycontrol.com/news/automobile/tata-nexon-ev-max-2022-launch-live-updates-price-in-india-range-and-features-8486761.html
40,Commercial vehicle industry to see double-digit growth this fiscal: Tata Motors' Girish Wagh,https://www.moneycontrol.com/news/automobile/commercial-vehicle-industry-to-see-double-digit-growth-this-fiscal-tata-motors-girish-wagh-8471161.html
41,Watch: Tata Motors teases new electric vehicle. Introducing the Ace EV,https://www.moneycontrol.com/news/trends/tata-motors-never-disappoint-us-twitter-as-tata-teases-new-ev-8458371.html
42,"Tata Motors signs pact to make 39,000 Ace electric vehicles for e-commerce firms",https://www.moneycontrol.com/news/automobile/tata-motors-sings-pact-to-make-39000-ace-electric-vehicles-for-e-commerce-firms-8457391.html
43,Supply-side issues slammed brakes on auto sales in April 2022,https://www.moneycontrol.com/news/business/moneycontrol-research/supply-side-issues-slammed-brakes-on-auto-sales-in-april-2022-8449171.html
44,"Tata, India's electric vehicle king, takes a frugal road less travelled",https://www.moneycontrol.com/news/business/tata-indias-electric-vehicle-king-takes-a-frugal-road-less-travelled-8439201.html
45,"April auto sales: Tata Motors sees 74% YoY jump; Hyundai, Maruti witness decline",https://www.moneycontrol.com/news/automobile/april-auto-sales-tata-motors-sees-74-yoy-jump-hyundai-maruti-post-decline-8437821.html
46,Eyeing Avinya: Tata Motors first car based on a dedicated EV platform,https://www.moneycontrol.com/news/photos/automobile/eyeing-avinya-tata-motors-first-car-based-on-a-dedicated-ev-platform-8430691.html
47,"Tata Motors EV 2022 Launch Highlights: With new Avinya concept, Tata Motors looks to deliver range beyond 500 km",https://www.moneycontrol.com/news/automobile/tata-motors-ev-2022-launch-live-updates-tata-new-electric-vehicle-news-details-images-features-specification-8429201.html
48,Tata Motors emerges lowest bidder for electric buses in CESL tender,https://www.moneycontrol.com/news/business/tata-motors-emerges-lowest-bidder-for-electric-buses-in-cesl-tender-8415781.html
49,Tata Motors to announce next electric vehicle on April 29,https://www.moneycontrol.com/news/business/tata-motors-all-set-to-take-the-wraps-off-its-next-electric-vehicle-on-april-29-8410781.html
50,"Tata Motors hikes passenger vehicle prices by 1.1 percent, new rates kick in today",https://www.moneycontrol.com/news/technology/auto/tata-motors-hikes-passenger-vehicle-prices-by-1-1-percent-new-rates-kick-in-today-8399321.html
51,Tata Tiago crosses 4 lakh cumulative sales-mark,https://www.moneycontrol.com/news/business/tata-tiago-crosses-4-lakh-cumulative-sales-mark-8389401.html
52,"Time to reimagine supply chain strategy, says Tata Motors' Rajesh Khatri",https://www.moneycontrol.com/news/business/time-to-reimagine-supply-chain-strategy-says-tata-motors-rajesh-khatri-8373701.html
53,Tata Motors plans to ramp up EV production as demand spikes,https://www.moneycontrol.com/news/technology/auto/tata-motors-plans-to-ramp-up-ev-production-as-demand-spikes-8344661.html
54,Electric vehicle retail sales zoom over three-fold in FY22,https://www.moneycontrol.com/news/business/electric-vehicle-retail-sales-zoom-over-three-fold-in-fy22-8340391.html
55,What you see with the Curvv concept is what you’re going to get with the production version: Martin Uhlarik,https://www.moneycontrol.com/news/interview/what-you-see-with-the-curvv-concept-is-what-youre-going-to-get-with-the-production-version-martin-uhlarik-8338451.html
56,In Pics | Everything we know so far about Tata’s new Curvv EV concept,https://www.moneycontrol.com/news/photos/automobile/in-pics-everything-we-know-so-far-about-tatas-new-curvv-ev-concept-8335581.html
57,EV sales boom in March; Tata Motors emerges on top,https://www.moneycontrol.com/news/business/ev-sales-boom-in-march-tata-motors-emerges-on-top-8330121.html
58,"Tata Motors bags order for 1,300 commercial vehicles from VRL Logistics",https://www.moneycontrol.com/news/technology/auto/tata-motors-bags-order-for-1300-commercial-vehicles-from-vrl-logistics-8328951.html
59,In pics | Tata Motors unveils its CURVV electric SUV concept,https://www.moneycontrol.com/news/photos/technology/auto/in-pics-tata-motors-unveils-its-curvv-electric-suv-concept-8324741.html
60,"Madhuri Dixit's husband reviews EV, says he's impressed with user experience, price",https://www.moneycontrol.com/news/trends/madhuri-dixits-husband-reviews-ev-says-hes-impressed-with-user-experience-price-8323841.html
61,"With Curvv EV concept, Tata Motors drives in ‘Gen 2’ of electric vehicles",https://www.moneycontrol.com/news/automobile/with-curvv-ev-concept-tata-motors-drives-in-gen-2-of-electric-vehicles-8323871.html
62,"Tata Motors electric vehicle launch highlights: Tata unveils Curvv EV concept, likely to hit market in 2024",https://www.moneycontrol.com/news/business/tata-motors-electric-vehicle-launch-live-updates-new-ev-concept-to-be-unveiled-shortly-8323331.html
63,Tata Motors all set to launch a new electric SUV,https://www.moneycontrol.com/news/business/tata-motors-all-set-to-launch-a-new-electric-suv-8322741.html
64,Tata Motors' passenger vehicle sales speed up; here’s what kept them in top gear,https://www.moneycontrol.com/news/automobile/tata-motors-passenger-vehicle-sales-speed-up-heres-what-kept-them-in-top-gear-8318301.html
65,"Meet Thomas Müller, Jaguar Land Rover’s new engineering chief",https://www.moneycontrol.com/news/business/companies/meet-thomas-muller-jaguar-land-rovers-new-engineering-chief-8316491.html
66,"Top 10 trading ideas for April series as bulls start journey towards 18,000",https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-for-april-series-as-bulls-start-journey-towards-18000-8311701.html
67,"Maruti, Hyundai witness dip in wholesales in March; Tata Motors, Kia post highest-ever sales",https://www.moneycontrol.com/news/automobile/maruti-hyundai-witness-dip-in-wholesales-in-march-tata-motors-kia-post-highest-ever-sales-8306551.html
68,Tata Motors launches Tigor EV in Nepal,https://www.moneycontrol.com/news/technology/auto/tata-motors-launches-tigor-ev-in-nepal-8301181.html
69,"Tata Motors gets first tranche of investment of Rs 3,750 crore from TPG Rise",https://www.moneycontrol.com/news/business/tata-motors-gets-first-tranche-of-investment-of-rs-3750-crore-from-tpg-rise-8297361.html
70,Review: Tata Altroz DCA off to a good start,https://www.moneycontrol.com/news/automobile/review-tata-altroz-dca-off-to-a-good-start-8294761.html
71,Tata Motors says 20% rise in battery cell costs increasing short-term pressure,https://www.moneycontrol.com/news/business/tata-motors-says-20-rise-in-battery-cell-costs-increasing-short-term-pressure-8290251.html
72,Storyboard18 | Tata Motors' Shailesh Chandra: '55% of Nexon customers are first-time buyers',https://www.moneycontrol.com/news/automobile/storyboard18-55-of-nexon-customers-are-first-time-buyers-shailesh-chandra-tata-motors-8287081.html
73,"Tata Motors’ Shailesh Chandra on EV opportunity, challenges in India",https://www.moneycontrol.com/news/automobile/tata-motors-shailesh-chandra-on-ev-opportunity-challenges-in-india-8278661.html
74,Tata Harrier standard variants now come loaded with more features,https://www.moneycontrol.com/news/automobile/tata-harrier-standard-variants-now-come-loaded-with-more-features-8271321.html
75,AU Small Finance Bank ties up with Tata Motors for its passenger vehicles finance solutions,https://www.moneycontrol.com/news/technology/auto/au-small-finance-bank-ties-up-with-tata-motors-for-its-passenger-vehicles-finance-solutions-8265991.html
76,Tata Motors gains 3% on hike in commercial vehicle prices,https://www.moneycontrol.com/news/business/markets/tata-motors-gains-3-on-hike-in-commercial-vehicle-prices-8261191.html
77,Tata Motors to increase prices of commercial vehicles from April 1,https://www.moneycontrol.com/news/technology/auto/tata-motors-to-increase-prices-of-commercial-vehicles-from-april-1-8259471.html
78,Tata Motors drives in Altroz DCA; price starts at Rs 8.09 lakh,https://www.moneycontrol.com/news/business/tata-motors-drives-in-altroz-dca-price-starts-at-rs-8-09-lakh-8256001.html
79,"Tata Motors to invest Rs 15,000 crore in EV segment in 5 years; plans to develop 10 new products",https://www.moneycontrol.com/news/technology/auto/tata-motors-to-invest-rs-15000-crore-in-ev-segment-in-5-years-plans-to-develop-10-new-products-8235341.html
80,Tata Motors offers massive discounts in March: Check prices,https://www.moneycontrol.com/news/photos/automobile/tata-motors-offers-massive-discounts-in-march-check-prices-8211481.html
81,Tata Motors to deploy mobile showrooms in rural areas to offer doorstep car buying experience,https://www.moneycontrol.com/news/technology/auto/tata-motors-to-deploy-mobile-showrooms-in-rural-areas-to-offer-doorstep-car-buying-experience-8188621.html
82,"Automakers move in a low gear, yet again",https://www.moneycontrol.com/news/business/moneycontrol-research/automakers-still-stuck-in-slow-lane-8186511.html
83,"Tata Motors domestic sales rise 27% to 73,875 units in February",https://www.moneycontrol.com/news/technology/auto/tata-motors-domestic-sales-rise-27-to-73875-units-in-february-8178711.html
84,"Passenger, commercial vehicle sales likely grew in February; muted customer sentiment may hit two-wheeler numbers",https://www.moneycontrol.com/news/business/markets/passenger-commercial-vehicle-sales-likely-grew-in-february-muted-customer-sentiment-may-hit-two-wheeler-numbers-8174451.html
85,Hot Stocks | Here's why you should buy Piramal Enterprises & sell Tata Motors in short term,https://www.moneycontrol.com/news/business/markets/hot-stocks-heres-why-you-should-buy-piramal-enterprises-sell-tata-motors-in-short-term-8169101.html
86,"Trade Spotlight | What should you do with Tata Motors, PNB, L&T Finance Holdings on Friday?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-you-do-with-tata-motors-pnb-lt-finance-holdings-on-friday-8161221.html
87,Tata Group stocks’ market value nearly triples under Chandrasekaran’s reign,https://www.moneycontrol.com/news/business/markets/tata-group-stocks-market-value-triples-under-chandrasekarans-reign-8081121.html
88,Tata Motors launches Altroz Dark edition with price starting at Rs 7.96 lakh,https://www.moneycontrol.com/news/technology/auto/tata-motors-launches-altroz-dark-edition-with-price-starting-at-rs-7-96-lakh-8066661.html
89,Tata Power to set up EV charging stations at commercial & passenger vehicle zones of Apollo Tyres,https://www.moneycontrol.com/news/technology/auto/tata-power-to-set-up-ev-charging-stations-at-commercial-passenger-vehicle-zones-of-apollo-tyres-8033111.html
90,Automakers start the year on a soft note,https://www.moneycontrol.com/news/business/moneycontrol-research/auto-makers-start-the-year-on-a-soft-note-8029541.html
91,Buy Tata Motors; target of Rs 632: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-632-prabhudas-lilladher-8025771.html
92,Buy Tata Motors: target of Rs 610: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-610-sharekhan-3-8020121.html
93,"Auto Sales in 2022| Maruti Suzuki, Bajaj Auto, TVS Motors show slump, Mahindra & Mahindra rise",https://www.moneycontrol.com/news/automobile/auto-sales-2022-maruti-suzuki-bajaj-auto-tvs-motors-show-decline-in-sale-mahindra-mahindra-record-growth-8019791.html
94,Battery swapping is the need of the hour for EVs,https://www.moneycontrol.com/news/business/moneycontrol-research/battery-swapping-is-the-need-of-the-hour-for-evs-8020071.html
95,"Tata Motors total sales in January up 27% at 76,210 units",https://www.moneycontrol.com/news/business/tata-motors-total-sales-in-january-up-27-at-76210-units-8018071.html
96,"Tata Motors Consolidated December 2021 Net Sales at Rs 72,229.29 crore, down 4.53% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-motors-consolidated-december-2021-net-sales-at-rs-72229-29-crore-down-4-53-y-o-y-2-8015881.html
97,"What should investors do with Tata Motors post Q3 results: buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-tata-motors-post-q3-results-buy-sell-or-hold-8012741.html
98,Tata Motors: Sequential improvement in numbers; chip shortage still at play,https://www.moneycontrol.com/news/business/moneycontrol-research/tata-motors-sequential-improvement-in-numbers-chip-shortage-still-at-play-8012631.html
99,"Tata Motors Consolidated December 2021 Net Sales at Rs 72,229.29 crore, down 4.53% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-motors-consolidated-december-2021-net-sales-at-rs-72229-29-crore-down-4-53-y-o-y-8011951.html
100,"Tata Motors Standalone December 2021 Net Sales at Rs 12,352.78 crore, down 15.57% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-motors-standalone-december-2021-net-sales-at-rs-12352-78-crore-down-15-57-y-o-y-8011471.html
101,"Tata Motors Q3 result | Consolidated net loss at Rs 1,516 crore, sales drop 4.5%",https://www.moneycontrol.com/news/business/earnings/tata-motors-q3-result-consolidated-net-loss-at-rs-1516-crore-sales-falls-4-5-8009371.html
102,Top 10 trading ideas for February series as Dalal Street goes volatile ahead of Budget,https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-for-february-series-as-bears-rule-dalal-street-ahead-of-budget-8005251.html
103,"Tata Motors Q3 Preview | Automaker likely to post over Rs 2,200 crore loss, but QoQ operating performance expected to be strong",https://www.moneycontrol.com/news/business/earnings/tata-motors-q3-preview-automaker-likely-to-post-over-rs-2200-crore-loss-but-qoq-operating-performance-expected-to-be-strong-8005761.html
104,Tata Motors launches latest range of passenger vehicles in Bhutan,https://www.moneycontrol.com/news/technology/auto/tata-motors-launches-latest-range-of-passenger-vehicles-in-bhutan-7967111.html
105,"Tata Motors forays into CNG segment; drives in CNG trims of Tiago, Tigor",https://www.moneycontrol.com/news/technology/auto/tata-motors-forays-into-cng-segment-drives-in-cng-trims-of-tiago-tigor-7957291.html
106,Tata Motors' passenger vehicles to see 'minimal' price hike as carmaker passes on some input costs,https://www.moneycontrol.com/news/technology/auto/tata-motors-passenger-vehicles-to-see-minimal-price-hike-as-carmaker-passes-on-some-input-costs-7951241.html
107,The mystery of the missing CEO at Tata Motors,https://www.moneycontrol.com/news/business/the-mystery-of-the-missing-ceo-at-tata-motors-7949031.html
108,Nifty Auto vrooms on the back of Hero MotoCorp; Maruti Suzuki zooms on price hikes,https://www.moneycontrol.com/news/business/stocks/nifty-auto-vrooms-on-the-back-of-hero-motocorp-maruti-suzuki-zooms-on-price-hikes-7946041.html
109,"Auto Q3 Preview | Commercial vehicles may hog limelight in subdued quarter for PVs, 2Ws, tractors",https://www.moneycontrol.com/news/business/earnings/auto-q3-preview-commercial-vehicles-may-hog-limelight-in-subdued-quarter-for-pvs-2ws-tractors-7934111.html
110,Tata Motors share price falls 2% on weak JLR retail sales; Motilal Oswal maintains ‘buy’,https://www.moneycontrol.com/news/business/stocks/tata-motors-share-price-falls-2-on-weak-jlr-retail-sales-motilal-oswal-maintains-buy-7932241.html
111,"Hot Stocks | Here is why you should buy Tata Communications, Tata Motors and Indus Towers for short term",https://www.moneycontrol.com/news/business/markets/hot-stocks-here-is-why-you-should-buy-tata-communications-tata-motors-and-indus-towers-for-short-term-7929981.html
112,Automakers end year on a mixed note,https://www.moneycontrol.com/news/business/moneycontrol-research/automakers-end-year-on-a-mixed-note-7896481.html
113,"Tata Motors share price slips 1% after CLSA cuts rating, lowers target price",https://www.moneycontrol.com/news/business/stocks/tata-motors-share-price-slips-1-after-clsa-cuts-rating-lowers-target-price-7896191.html
114,"Tata Motors outpaces Hyundai in December, becomes second largest carmaker",https://www.moneycontrol.com/news/photos/automobile/tata-motors-outpaces-hyundai-in-december-becomes-second-largest-carmaker-7893261.html
115,"Auto stocks rise on December sales data; Eicher, Tata Motors lead",https://www.moneycontrol.com/news/business/markets/auto-stocks-rise-on-december-sales-data-eicher-tata-motors-lead-7892221.html
116,"Tata Motors reports 50% jump in PV sales to 35,299 units in December",https://www.moneycontrol.com/news/business/tata-motors-reports-50-jump-in-pv-sales-to-35299-units-in-december-7889581.html
117,Buy Tata Motors: target of Rs 610: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-610-sharekhan-2-7882141.html
118,Tata Motors joins hands with Maharashtra govt to set up vehicle scrappage facility,https://www.moneycontrol.com/news/technology/auto/tata-motors-joins-hands-with-maharashtra-govt-to-set-up-vehicle-scrappage-facility-7837291.html
119,Tata Motors ties up with Bandhan Bank for passenger vehicle finance,https://www.moneycontrol.com/news/business/tata-motors-ties-up-with-bandhan-bank-for-passenger-vehicle-finance-7828021.html
120,Tata Motors gains 2% on decision to hike CV prices,https://www.moneycontrol.com/news/business/stocks/tata-motors-gains-2-on-decision-to-hike-cv-prices-7798901.html
121,Tata Motors to hike prices of commercial vehicles from January,https://www.moneycontrol.com/news/technology/auto/tata-motors-to-hike-prices-of-commercial-vehicles-from-january-7797381.html
122,"Tata Motors, Honda mulling price hike from next month",https://www.moneycontrol.com/news/business/economy/tata-motors-honda-mulling-price-hike-from-next-month-7793191.html
123,Automakers face challenges galore,https://www.moneycontrol.com/news/business/moneycontrol-research/auto-makers-face-challenges-galore-7783211.html
124,Tata Motors reports 25% increase in total sales in November,https://www.moneycontrol.com/news/technology/auto/tata-motors-reports-25-increase-in-total-sales-in-november-7780881.html
125,Deep Value Series: Market correction offers a chance to buy these two stocks,https://www.moneycontrol.com/news/business/moneycontrol-research/deep-value-series-market-correction-offers-favourable-opportunity-to-buy-these-two-stocks-7774961.html
126,Is the Indian auto industry’s Kodak moment here?,https://www.moneycontrol.com/news/business/markets/is-the-indian-auto-industrys-kodak-moment-here-7739521.html
127,Tata Motors looks to set up vehicle scrappage centres under franchise model,https://www.moneycontrol.com/news/business/tata-motors-looks-to-set-up-vehicle-scrappage-centres-under-franchise-model-7733781.html
128,Tata Motors working on born-electric and flexi vehicle platforms for future,https://www.moneycontrol.com/news/technology/auto/tata-motors-working-on-born-electric-and-flexi-vehicle-platforms-for-future-7732141.html
129,"Tata Motors, Mahindra & Mahindra dodge chip shortage with innovation",https://www.moneycontrol.com/news/technology/auto/tata-motors-mahindra-mahindra-dodge-chip-shortage-with-innovation-7699271.html
130,Tata Motors ties up with Bank of India for vehicle financing,https://www.moneycontrol.com/news/business/tata-motors-ties-up-with-bank-of-india-for-vehicle-financing-7695681.html
131,"As Tata Motors regains market share in CVs, who loses?",https://www.moneycontrol.com/news/opinion/as-tata-motors-regains-market-share-in-cvs-who-loses-7693001.html
132,JLR expects gradual recovery in semiconductor situation to begin in second half of FY22,https://www.moneycontrol.com/news/business/jlr-expects-gradual-recovery-in-semiconductor-situation-to-begin-in-second-half-of-fy22-7687241.html
133,Buy TATA Motors; target of Rs 565: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-565-motilal-oswal-7674891.html
134,Buy Tata Motors; target of Rs 600: ICICI Direct,https://www.moneycontrol.com/news/business/buy-tata-motors-target-of-rs-600-icici-direct-7674511.html
135,"Tata EVs’ total cost of ownership will be on par with petrol, diesel cars by 2023: Shailesh Chandra",https://www.moneycontrol.com/news/business/companies/tata-evs-total-cost-of-ownership-will-be-on-par-with-petrol-diesel-cars-by-2023-shailesh-chandra-7673431.html
136,"Ideas For Profit | Tata Motors: Strong standalone result arrests impact of poor JLR show, chip shortage",https://www.moneycontrol.com/news/business/technicals/ideas-for-profit-tata-motors-strong-standalone-result-arrests-impact-of-poor-jlr-show-chip-shortage-tatamotors-results-jlr-earnings-moneycontrolresearch-chipshortage-7670621.html
137,Tata Motors may not need a managing director after all,https://www.moneycontrol.com/news/technology/auto/tata-motors-may-not-need-a-managing-director-after-all-7666681.html
138,October auto sales: Sequential improvement brings cheer,https://www.moneycontrol.com/news/business/moneycontrol-research/october-auto-sales-sequential-improvement-brings-cheers-7666401.html
139,"Tata Motors: Stellar standalone show, but chip shortage weighs",https://www.moneycontrol.com/news/business/moneycontrol-research/tata-motors-stellar-standalone-show-but-chip-shortage-weighs-7666331.html
140,Tata Motors share price gains 5% after September quarter earnings,https://www.moneycontrol.com/news/business/stocks/tata-motors-share-price-gains-5-after-september-quarter-earnings-7666191.html
141,"Tata Motors Consolidated September 2021 Net Sales at Rs 61,378.82 crore, up 14.66% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-motors-consolidated-september-2021-net-sales-at-rs-61378-82-crore-up-14-66-y-o-y-7664591.html
142,"Tata Motors Standalone September 2021 Net Sales at Rs 10,996.02 crore, up 13.74% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-motors-standalone-september-2021-net-sales-at-rs-10996-02-crore-up-13-74-y-o-y-7664211.html
143,Tata Motors fast running out of capacity but no new factory planned,https://www.moneycontrol.com/news/technology/auto/tata-motors-fast-running-out-of-capacity-but-no-new-factory-planned-7663841.html
144,"Tata Motors total sales up 30% to 67,829 units in October",https://www.moneycontrol.com/news/technology/auto/tata-motors-total-sales-up-30-to-67829-units-in-october-7662161.html
145,Jaguar Land Rover cuts output due to chip shortage,https://www.moneycontrol.com/news/technology/auto/jaguar-land-rover-cuts-output-due-to-chip-shortage-7630121.html
146,"Tata Motors share price gains 2% after Jefferies raises target to Rs 625, maintains 'buy'",https://www.moneycontrol.com/news/business/stocks/tata-motors-share-price-gains-2-after-jefferies-raises-target-to-rs-625-maintains-buy-7607151.html
