,Headlines,Links
17,"Tata Steel Q4 Preview | Profit may surge 44%, revenue 38% on strong realisations",https://www.moneycontrol.com/news/business/earnings/tata-steel-q4-preview-profit-may-surge-44-revenue-38-on-strong-realisations-8442991.html
18,Tata Steel to stop doing business with Russia,https://www.moneycontrol.com/news/business/tata-steel-to-stop-doing-business-with-russia-8386281.html
19,"Tata Steel Q4 PAT seen up 37% YoY to Rs. 9,808 cr: ICICI Direct",https://www.moneycontrol.com/news/business/earnings/tata-steel-q4-pat-seen-up-37-yoy-to-rs-9808-cr-icici-direct-8377831.html
20,Tata Steel share price rises 2% on proposal for sub-division of equity shares,https://www.moneycontrol.com/news/business/stocks/tata-steel-share-price-rises-2-on-proposal-for-sub-division-of-equity-shares-8372381.html
21,Metals Q4 Preview | Ferrous companies margins to take hit despite better realisations; non-ferrous players may post robust earnings,https://www.moneycontrol.com/news/business/earnings/metals-q4-preview-ferrous-companies-likely-to-take-margin-hit-despite-better-realisations-non-ferrous-players-may-post-robust-earnings-8363561.html
22,Tata Steel's consolidated output falls 3% to 7.57 mt in Q4; sales jump 4% to 7.82 mt,https://www.moneycontrol.com/news/business/companies/tata-steels-consolidated-output-falls-3-to-7-57-mt-in-q4-sales-jump-4-to-7-82-mt-8321631.html
23,"Tata Steel's FY22 provisional India output comes in at 19 mt, 13% up YoY",https://www.moneycontrol.com/news/business/tata-steels-fy22-provisional-india-output-comes-in-at-19-mt-13-up-yoy-8320751.html
24,Tata Steel appoints Noel Naval Tata as additional director,https://www.moneycontrol.com/news/business/tata-steel-appoints-noel-naval-tata-as-additional-director-8290221.html
25,Tata Steel UK using bacteria-technology to recycle its emissions,https://www.moneycontrol.com/news/business/tata-steel-uk-using-bacteria-technology-to-recycle-its-emissions-8288921.html
26,Nine best stocks for your portfolio to secure healthy returns by next Holi,https://www.moneycontrol.com/news/business/markets/nine-best-stocks-for-your-portfolio-to-secure-healthy-returns-by-next-holi-8247921.html
27,Top 10 trading ideas by experts for next 3-4 weeks as bulls get control over Dalal Street,https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-by-experts-for-next-3-4-weeks-as-bulls-get-control-over-dalal-street-8225311.html
28,"Veterans Unpacked | ""Digitalisation has overtaken the world. This is a huge change"": B. Muthuraman, former vice-chairman, Tata Steel",https://www.moneycontrol.com/news/business/veterans-unpacked-digitalisation-has-overtaken-the-world-this-is-a-huge-change-b-muthuraman-former-vice-chairman-tata-steel-8224061.html
29,Man of steel: Here’s how TV Narendran turned Tata Steel around,https://www.moneycontrol.com/news/business/man-of-steel-heres-how-tv-narendran-turned-tata-steel-around-8178261.html
30,Russia-Ukraine crisis fires up commodity prices. These are the stocks in the spotlight,https://www.moneycontrol.com/news/business/markets/russia-ukraine-crisis-fires-up-commodity-prices-these-are-the-stocks-in-the-spotlight-8174481.html
31,"Energy transition, ESG to be in focus in Chandrasekaran’s second term as Tata Sons chairman",https://www.moneycontrol.com/news/economy/policy/energy-transition-esg-to-be-in-focus-in-chandrasekarans-second-term-as-tata-sons-chairman-8081861.html
32,Tata Group stocks’ market value nearly triples under Chandrasekaran’s reign,https://www.moneycontrol.com/news/business/markets/tata-group-stocks-market-value-triples-under-chandrasekarans-reign-8081121.html
33,"Trade Spotlight | What should you do with Tata Steel, SRF, Birla Cable, Skipper?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-you-do-with-tata-steel-srf-birla-cable-skipper-8061221.html
34,Buy Tata Steel; target of Rs 1745: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-1745-prabhudas-lilladher-8059431.html
35,"Tata Steel Consolidated December 2021 Net Sales at Rs 60,783.11 crore, up 53.52% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-steel-consolidated-december-2021-net-sales-at-rs-60783-11-crore-up-53-52-y-o-y-8056031.html
36,"Tata Steel Standalone December 2021 Net Sales at Rs 31,964.25 crore, up 77.92% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-december-2021-net-sales-at-rs-31964-25-crore-up-77-92-y-o-y-8054821.html
37,"Tata Steel's acquisition of NINL to strengthen long-steel output, mining interests: Moody's",https://www.moneycontrol.com/news/business/tata-steels-acquisition-of-ninl-to-strengthen-long-steel-output-mining-interests-moodys-8049921.html
38,"What should investors do with Tata Steel after a robust Q3: buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-tata-steel-after-a-robust-q3-buy-sell-or-hold-8048221.html
39,Prosecutors to probe Tata Steel plant in Dutch village for pollution,https://www.moneycontrol.com/news/world/prosecutors-to-investigate-tata-steel-plant-in-dutch-village-8028911.html
40,"Trade Spotlight | What should you do with Navin Fluorine, Tata Steel, Hatsun Agro and Sun Pharma?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-you-do-with-navin-fluorine-tata-steel-hatsun-agro-and-sun-pharma-8023581.html
41,Neutral Tata Steel; target of Rs 1235: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/neutral-tata-steel-target-of-rs-1235-motilal-oswal-8022351.html
42,"Tata Steel Q3 PAT seen up 155% YoY to Rs. 9,676 cr: ICICI Direct",https://www.moneycontrol.com/news/business/stocks/tata-steel-q3-pat-seen-up-155-yoy-to-rs-9676-cr-icici-direct-7957571.html
43,"Hot Stocks | Tata Steel, Tata Chemicals, Sequent Scientific can give double-digit returns in short term",https://www.moneycontrol.com/news/business/markets/hot-stocks-tata-steel-tata-chemicals-sequent-scientific-can-give-double-digit-returns-in-short-term-7935551.html
44,Tata Steel Q3 output grows 2% to 7.68 MT; sales fall 3% to 6.88 MT,https://www.moneycontrol.com/news/business/earnings/tata-steel-q3-output-grows-2-to-7-68-mt-sales-fall-3-to-6-88-mt-7912421.html
45,When Ratan Tata visited 'legacy city' Jamshedpur for the first time during college holiday,https://www.moneycontrol.com/news/trends/ratan-tata-birthday-when-ratan-tata-visited-legacy-city-jamshedpur-for-the-first-time-during-college-holiday-7873351.html
46,Work From Home: These companies have shifted to permanent WFH,https://www.moneycontrol.com/news/trends/features/work-from-home-these-companies-have-shifted-to-permanent-wfh-7868661.html
47,ESG as a strategic lever to create long-term sustainable value,https://www.moneycontrol.com/news/podcast/esg-as-a-strategic-lever-to-create-long-term-sustainable-value-7829681.html
48,Buy Tata Steel; target of Rs 1400: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-1400-icici-direct-7820481.html
49,Tata Steel opens door for transgender persons in core mining operations,https://www.moneycontrol.com/news/business/tata-steel-opens-door-for-transgender-persons-in-core-mining-operations-7785831.html
50,Tata Steel focuses on increasing iron ore production to 45 mtpa in 5 years,https://www.moneycontrol.com/news/business/tata-steel-focuses-on-increasing-iron-ore-production-to-45-mtpa-in-5-years-7769011.html
51,Buy Tata Steel; target of Rs 1776: Anand Rathi,https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-1776-anand-rathi-7746881.html
52,Buy Tata Steel; target of Rs 1835: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-1835-prabhudas-lilladher-7721781.html
53,Time for Tata Steel to revisit its European business divestment?,https://www.moneycontrol.com/news/opinion/time-for-tata-steel-to-revisit-its-european-business-divestiture-7720001.html
54,"Steel realisation to improve, additional royalty burden will be largely solved in Q3: Tata Steel",https://www.moneycontrol.com/news/business/companies/steel-realisation-to-improve-additional-royalty-burden-will-be-largely-solved-in-q3-tata-steel-7713181.html
55,Tata Steel share price rises 3% on robust Q2 earnings; CLSA maintains 'buy',https://www.moneycontrol.com/news/business/stocks/tata-steel-share-price-rises-3-on-robust-q2-earnings-clsa-maintains-buy-7710311.html
56,Tata Steel share price up 2% ahead of second quarter earnings,https://www.moneycontrol.com/news/business/stocks/tata-steel-share-price-up-2-ahead-of-second-quarter-earnings-7707531.html
57,Tata Steel installs generator at UK plant to recycle gases into energy,https://www.moneycontrol.com/news/business/tata-steel-installs-generator-at-uk-plant-to-recycle-gases-into-energy-7626171.html
58,"Tata Steel Q2 PAT seen up 647% YoY to Rs 12,206 cr: ICICI Direct",https://www.moneycontrol.com/news/business/earnings/tata-steel-q2-pat-seen-up-647-yoy-to-rs-12206-cr-icici-direct-7593561.html
59,"As China worries bite, which steel stock should you bet on?",https://www.moneycontrol.com/news/business/earnings/which-steel-stock-to-back-as-china-concerns-weigh-on-the-sector-7510851.html
60,Indian metal firms to gain further as firm prices expected despite dip from record levels,https://www.moneycontrol.com/news/business/markets/indian-metal-firms-to-gain-further-as-firm-prices-expected-despite-dip-from-record-levels-7491931.html
61,"Trade Spotlight: What should investors do with Hindustan Unilever, Tata Steel and Apollo Pipes?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-investors-do-with-hindustan-unilever-tata-steel-and-apollo-pipes-7488451.html
62,Bajar Gupshup | Benchmarks end on a muted note; Broader markets outperform,https://www.moneycontrol.com/news/business/markets/bajar-gupshup-benchmarks-end-on-a-muted-note-broader-markets-outperform-7449711.html
63,Tata Steel starts using electric vehicle to transport finished steel at Jamshedpur,https://www.moneycontrol.com/news/business/tata-steel-starts-using-electric-vehicle-to-transport-finished-steel-at-jamshedpur-7449041.html
64,"Tata Steel has already surged 122% this year and can gain more, here's why",https://www.moneycontrol.com/news/business/markets/tata-steel-has-already-surged-122-this-year-and-can-gain-more-heres-why-7441461.html
65,Tata Steel seeks only transgenders for earth-moving machinery job,https://www.moneycontrol.com/news/business/companies/tata-steel-opens-transgenders-only-position-in-west-bokaro-division-7419331.html
66,"Bajar Gupshup | Sensex, Nifty post record closing highs; broad-based buying seen",https://www.moneycontrol.com/news/business/markets/bajar-gupshup-sensex-nifty-post-record-closing-highs-broad-based-buying-seen-stock-market-bse-7407511.html
67,SSWL inks pact with Tata Steel Long Products to supply round bars,https://www.moneycontrol.com/news/business/sswl-inks-pact-with-tata-steel-long-products-to-supply-round-bars-7406741.html
68,"Tata Steel to invest Rs 8,000 crore in capex on India operations during FY22: CEO T V Narendran",https://www.moneycontrol.com/news/business/tata-steel-to-invest-rs-8000-crore-in-capex-on-india-operations-during-fy22-ceo-t-v-narendran-7403961.html
69,"Tata Steel to invest Rs 3,000 crore in Jharkhand in next 3 years to expand capacities",https://www.moneycontrol.com/news/business/tata-steel-to-invest-rs-3000-crore-in-jharkhand-in-next-3-years-to-expand-capacities-7401651.html
70,"After Tata Steel, AMNS India plans to bid for state-owned RINL",https://www.moneycontrol.com/news/business/after-tata-steel-amns-india-plans-to-bid-for-state-owned-rinl-7375151.html
71,Buy Tata Steel; target of Rs 1745: Geojit,https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-1745-geojit-7373611.html
72,Steel industry has a carbon footprint that’s hard to abate: Tata Steel CFO Koushik Chatterjee,https://www.moneycontrol.com/news/business/companies/steel-industry-has-a-carbon-footprint-thats-hard-to-abate-tata-steel-cfo-koushik-chatterjee-7363021.html
73,"Tata Steel on lowering carbon emission, ESG compliance & industry trends",https://www.moneycontrol.com/news/business/companies/tata-steel-on-lowering-carbon-emission-esg-compliance-industry-trends-7357761.html
74,Buy Tata Steel; target of Rs 1750: ICICI Direct,https://www.moneycontrol.com/news/business/buy-tata-steel-target-of-rs-1750-icici-direct-7360721.html
75,Tata Steel announces Rs 270.28 crore annual bonus for 2020-21,https://www.moneycontrol.com/news/business/tata-steel-announces-rs-270-28-crore-annual-bonus-for-2020-21-7360161.html
76,"Exclusive: Indian steel realisations to hold in this quarter, Europe to see material improvement: Tata Steel’s Koushik Chatterjee",https://www.moneycontrol.com/news/business/exclusive-indian-steel-realisations-to-hold-in-this-quarter-europe-to-see-material-improvement-tata-steels-koushik-chatterjee-7354411.html
77,Tata Steel interested in acquiring Vizag-based RINL: CEO T V Narendran,https://www.moneycontrol.com/news/business/tata-steel-interested-in-acquiring-vizag-based-rinl-ceo-t-v-narendran-7349961.html
78,"What should investors do with Tata Steel after Q1 earnings: Buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-tata-steel-after-q1-earnings-buy-sell-or-hold-2-7338781.html
79,Tata Steel: Well-balancing capex and deleveraging,https://www.moneycontrol.com/news/business/earnings/tata-steel-well-balancing-capex-and-deleveraging-7339311.html
80,"What should investors do with Tata Steel after Q1 earnings: Buy, sell or hold?",https://www.moneycontrol.com/news/business/markets/what-should-investors-do-with-tata-steel-after-q1-earnings-buy-sell-or-hold-7327641.html
81,"Tata Steel Standalone June 2021 Net Sales at Rs 20,798.31 crore, up 122.71% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-june-2021-net-sales-at-rs-20798-31-crore-up-122-71-y-o-y-7328141.html
82,"Tata Steel posts Q1 profit of Rs 9,768 crore",https://www.moneycontrol.com/news/business/earnings/tata-steel-posts-q1-profit-of-rs-9768-crore-7325421.html
83,Nifty Results | What to expect from Tata Steel and BPCL’s Q1 performance,https://www.moneycontrol.com/news/business/earnings/nifty-results-what-to-expect-from-tata-steel-and-bpcls-q1-performance-7317191.html
84,"Bajar Gupshup | Markets close at record high; Banks, FMCG & Autos gain most",https://www.moneycontrol.com/news/business/markets/bajar-gupshup-markets-close-at-record-high-banks-fmcg-autos-gain-most-nifty-sensex-bse-7271071.html
85,Tata Steel CFO’s formula for creating shareholder value & a sustainable business,https://www.moneycontrol.com/news/trends/features/tata-steel-cfos-formula-for-creating-shareholder-value-a-sustainable-business-7233451.html
86,"Tata Steel Q1 PAT to Rs. 9,136 cr: ICICI Direct",https://www.moneycontrol.com/news/business/earnings/tata-steel-q1-pat-to-rs-9136-cr-icici-direct-7162041.html
87,"Bajar Gupshup | Nifty ends below 15,700; bank and IT stocks drag",https://www.moneycontrol.com/news/business/markets/bajar-gupshup-nifty-ends-below-15700-banks-and-it-stocks-drag-7151881.html
88,Here's why Tata Steel can rise further by 23% after surging 260% in 1 year,https://www.moneycontrol.com/news/business/stocks/heres-why-tata-steel-can-rise-further-by-23-after-surging-260-in-1-year-7149581.html
89,Buy Tata Steel; target of Rs 1500: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-1500-icici-direct-7146131.html
90,Bajar Gupshup | Markets end at record close; metals outperform,https://www.moneycontrol.com/news/business/markets/bajar-gupshup-markets-end-at-record-close-metals-outperform-7142371.html
91,Accumulate Tata Steel target of Rs 1400: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/accumulate-tata-steel-target-of-rs-1400-prabhudas-lilladher-7140601.html
92,"Tata Steel share price gains 4% after global broking retains buy rating, raises target",https://www.moneycontrol.com/news/business/stocks/tata-steel-share-price-gains-4-after-global-broking-retains-buy-rating-raises-target-7140831.html
93,Tata Steel: Deleveraging and capex to go hand in hand,https://www.moneycontrol.com/news/business/moneycontrol-research/tata-steel-deleveraging-and-capex-to-go-hand-in-hand-7136861.html
94,Tata Steel June quarter crude steel output jumps over 43%; sales up 35%,https://www.moneycontrol.com/news/business/tata-steel-june-quarter-crude-steel-output-jumps-over-43-sales-up-35-7126151.html
95,Tata Steel shares surge 240% in a year; global brokerage retains 'buy',https://www.moneycontrol.com/news/business/stocks/tata-steel-shares-surge-240-in-a-year-global-brokerage-retains-buy-7124321.html
96,Neutral Tata Steel; target of Rs 1210: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/neutral-tata-steel-target-of-rs-1210-motilal-oswal-7082201.html
97,Tata Steel’s Chandrasekaran optimistic about industry prospects in post-pandemic era,https://www.moneycontrol.com/news/business/tata-steels-chandrasekaran-optimistic-about-industry-prospects-in-post-pandemic-era-7015441.html
98,Tata Steel BSL sets up 100-bed COVID hospital in Odisha,https://www.moneycontrol.com/news/business/tata-steel-bsl-sets-up-100-bed-covid-hospital-in-odisha-7001681.html
99,Tata Steel Mining declared successful resolution applicant for Rohit Ferro-Tech,https://www.moneycontrol.com/news/business/tata-steel-mining-declared-successful-resolution-applicant-for-rohit-ferro-tech-6994841.html
100,CII elects T V Narendran as new president,https://www.moneycontrol.com/news/business/cii-elects-t-v-narendran-as-new-president-6965221.html
101,Accumulate Tata Steel target of Rs 1330: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/hold-tata-steel-target-of-rs-1330-prabhudas-lilladher-6942991.html
102,"Metal pack takes a hit as Credit Suisse downgrades rating on the pack, removes Tata Steel from model portfolio",https://www.moneycontrol.com/news/business/markets/metal-pack-takes-a-hit-as-credit-suisse-downgrades-rating-on-the-pack-removes-tata-steel-from-model-portfolio-6941261.html
103,"Tata Steel says if employee dies due to COVID-19, family to be paid salary till deceased's retirement age",https://www.moneycontrol.com/news/business/companies/tata-steel-says-if-employee-dies-due-to-covid-19-family-to-be-paid-salary-till-deceaseds-retirement-age-6931741.html
104,"Tata Steel prudent on capital allocation: No to global acquisitions, debt reduction to continue",https://www.moneycontrol.com/news/business/tata-steel-prudent-on-capital-allocation-no-to-global-acquisitions-debt-reduction-to-continue-6876431.html
105,"Tata Steel: Strategy going forward, outlook on steel demand and prices",https://www.moneycontrol.com/news/business/companies/tata-steel-strategy-going-forward-outlook-on-steel-demand-and-prices-6874941.html
106,"Remembering Russi Mody, corporate India’s original maverick",https://www.moneycontrol.com/news/trends/features/remembering-russi-mody-corporate-indias-original-maverick-6870751.html
107,Tata Steel: Betting on deleveraging and capex investment,https://www.moneycontrol.com/news/business/earnings/tata-steel-betting-on-deleveraging-and-capex-investment-6864661.html
108,Tata Steel shares hit 52-week high after foreign brokerages raise target price,https://www.moneycontrol.com/news/business/stocks/tata-steel-shares-hit-52-week-high-after-foreign-brokerages-raise-target-price-6864041.html
109,"Tata Steel Consolidated March 2021 Net Sales at Rs 49,977.40 crore, up 47.99% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-steel-consolidated-march-2021-net-sales-at-rs-49977-40-crore-up-47-99-y-o-y-6861331.html
110,"Tata Steel Standalone March 2021 Net Sales at Rs 21,202.58 crore, up 49.19% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-march-2021-net-sales-at-rs-21202-58-crore-up-49-19-y-o-y-6861151.html
111,"What should investors do with Tata Steel post Q4 results: Buy, sell or hold?",https://www.moneycontrol.com/news/business/markets/what-should-investors-do-with-tata-steel-post-q4-results-buy-sell-or-hold-6859671.html
112,"Tata Steel posts profit of Rs 6,644 crore for Q4; revenue, operating earnings beat estimates",https://www.moneycontrol.com/news/business/earnings/tata-steel-posts-q4-profit-at-rs-6644-crore-revenue-operating-earnings-beat-estimates-6858981.html
113,Tata Steel share price hits new 52-week high on expectations of robust earnings in Q4 FY21,https://www.moneycontrol.com/news/business/stocks/tata-steel-share-price-hits-new-52-week-high-on-expectations-of-robust-earnings-in-q4-fy21-6856181.html
114,"Tata Steel Q4 preview: Higher steel prices, low base to boost profitability",https://www.moneycontrol.com/news/business/earnings/tata-steel-q4-preview-higher-steel-prices-low-base-to-boost-profitability-6855621.html
115,How India Inc is helping in battle against COVID-19,https://www.moneycontrol.com/news/business/markets/how-india-inc-is-helping-in-battle-against-covid-19-6836161.html
116,COVID-19: Tata Steel raises daily oxygen supply to 600 tonnes,https://www.moneycontrol.com/news/business/covid-19-tata-steel-raises-daily-oxygen-supply-to-600-tonnes-6820051.html
117,Tata Steel takes Liberty Steel to court in UK over missed payments',https://www.moneycontrol.com/news/business/tata-steel-takes-liberty-steel-to-court-in-uk-over-missed-payments-6802461.html
118,"Ideas For Profit | With metals outperforming Nifty, here're some stocks that could add lustre to your portfolio",https://www.moneycontrol.com/news/business/stocks/ideas-for-profit-with-metals-outperforming-nifty-herere-some-stocks-that-could-add-lusture-to-your-portfolio-6798351.html
119,Tata Steel receives blockchain-enabled transaction from UAE firm,https://www.moneycontrol.com/news/business/tata-steel-receives-blockchain-enabled-transaction-from-uae-firm-6797301.html
120,Metal lustre for your portfolio? These stocks you need to focus on,https://www.moneycontrol.com/news/business/moneycontrol-research/metal-lustre-for-your-portfolio-these-stocks-you-need-to-focus-on-6796211.html
121,Tata Steel supplying 300 tonnes oxygen per day for COVID treatment: CEO T V Narendran,https://www.moneycontrol.com/news/business/tata-steel-supplying-300-tonnes-oxygen-per-day-for-covid-treatment-ceo-t-v-narendran-6790311.html
122,What prompted Tata Steel to rejoin Indian Steel Association a year after its hasty exit?,https://www.moneycontrol.com/news/business/what-prompted-tata-steel-to-rejoin-indian-steel-association-a-year-after-its-hasty-exit-6747781.html
123,"Tata Steel share price hits record high, market cap breaches Rs 1 lakh crore mark",https://www.moneycontrol.com/news/business/stocks/tata-steel-share-price-hits-record-high-market-cap-breaches-rs-1-lakh-crore-mark-6738441.html
124,Moody's revises Tata Steel outlook to stable from negative,https://www.moneycontrol.com/news/business/moodys-revises-tata-steel-outlook-to-stable-from-negative-6719731.html
125,Why are steel majors queuing up to buy loss-making Neelachal Ispat?,https://www.moneycontrol.com/news/opinion/why-are-steel-majors-queuing-up-to-buy-loss-making-neelachal-ispat-6713801.html
126,MC Exclusive | JSW Steel joins race for Neelachal Ispat Nigam Ltd,https://www.moneycontrol.com/news/business/mc-exclusive-jsw-steel-joins-race-for-neelachal-ispat-nigam-ltd-6701101.html
127,"Aashiyana 2.0: After exceeding pre-COVID-19 numbers, Tata Steel's e-commerce portal to now give digital push to Group brands",https://www.moneycontrol.com/news/business/aashiyana-2-0-tata-steels-e-commerce-portal-to-sell-acs-set-top-boxes-insurance-policies-6656211.html
128,"With BPSL takeover, JSW Steel could end FY21 with the no 1 steelmaker tag",https://www.moneycontrol.com/news/business/with-bpsl-takeover-jsw-steel-could-end-fy21-with-the-no-1-steelmaker-tag-6617551.html
129,Tata Power arm TP Saurya to supply solar power to Tata Steel in Jharkhand,https://www.moneycontrol.com/news/business/tata-power-arm-tp-saurya-to-supply-solar-power-to-tata-steel-in-jharkhand-6598431.html
130,Tata Steel: Why an endgame for Europe matters to the India business,https://www.moneycontrol.com/news/opinion/tata-steel-why-an-endgame-for-europe-matters-to-the-india-business-6492201.html
131,Tata Steel: Should investors initiate a fresh long?,https://www.moneycontrol.com/news/business/earnings/tata-steel-should-investors-initiate-a-fresh-long-6491061.html
132,Tata Steel share price gains 3% post Q3 results; Motilal Oswal keeps neutral rating,https://www.moneycontrol.com/news/business/stocks/tata-steel-share-price-gains-3-post-q3-results-motilal-oswal-keeps-neutral-rating-6482781.html
133,"Tata Steel Consolidated December 2020 Net Sales at Rs 39,594.09 crore, up 11.47% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-steel-consolidated-december-2020-net-sales-at-rs-39594-09-crore-up-11-47-y-o-y-6482021.html
134,"Tata Steel Standalone December 2020 Net Sales at Rs 17,965.66 crore, up 17.71% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-december-2020-net-sales-at-rs-17965-66-crore-up-17-71-y-o-y-6481361.html
135,"Focus is on improving cash flows of European operations, says Tata Steel",https://www.moneycontrol.com/news/business/focus-is-on-improving-cash-flows-of-european-operations-says-tata-steel-6480621.html
136,"Tata Steel Q3 result | Company beats estimates, posts profit of Rs 3,989 crore with 1,380 bps operating margin expansion",https://www.moneycontrol.com/news/business/earnings/tata-steel-q3-result-company-beats-estimates-posts-profit-of-rs-3989-crore-with-1380-bps-operating-margin-expansion-6480251.html
137,Tata Steel to report Q3 earnings today: Brokerages expect strong profit growth,https://www.moneycontrol.com/news/business/earnings/tata-steel-to-report-q3-earnings-today-brokerages-expect-strong-profit-growth-6472371.html
138,"For Tata Steel, answer to its European woes may now lie outside the continent",https://www.moneycontrol.com/news/business/for-tata-steel-answer-to-its-european-woes-may-now-lie-outside-the-continent-6467391.html
139,"Setback for Tata Steel, talks with SSAB to sell Dutch unit collapse",https://www.moneycontrol.com/news/business/companies/setback-for-tata-steel-talks-with-ssab-to-sell-dutch-unit-collapse-6415331.html
140,"Elon Musk will give away $100 million for this, but what is Carbon Capture and why is it relevant?",https://www.moneycontrol.com/news/business/elon-musk-will-give-away-100-million-for-this-but-what-is-carbon-capture-and-why-is-it-relevant-6383501.html
141,Indian companies prepare to buy vaccines for employees,https://www.moneycontrol.com/news/business/indian-companies-prepare-to-buy-vaccines-for-employees-6362151.html
142,"Tata Steel run TMH hospital in Jamshedpur to start vaccinating 3,000 health professionals from January 16",https://www.moneycontrol.com/news/business/tata-steel-run-tmh-hospital-in-jamshedpur-to-start-vaccinating-3000-health-professionals-from-january-16-6350461.html
