,Headlines,Links
27,"Nifty still above 8550; Tata Motors, ICICI, Maruti laggards",https://www.moneycontrol.com/news/business/markets/nifty-still-above-8550-tata-motors-icici-maruti-laggards-980637.html
28,"Sensex, Nifty sluggish; GAIL, Tata Motors, Asian Paints gainers",https://www.moneycontrol.com/news/business/markets/sensex-nifty-sluggish-gail-tata-motors-asian-paints-gainers-982386.html
29,"Nifty below 8200, Sensex falls over 100 pts; bank, auto drag",https://www.moneycontrol.com/news/business/markets/nifty-below-8200-sensex-falls-over-100-pts-bank-auto-drag-988155.html
30,"Sensex skids 200 pts, Nifty weak; HUL, ITC, Dr Reddy's fall 2%",https://www.moneycontrol.com/news/business/markets/sensex-skids-200-pts-nifty-weak-hul-itc-dr-reddys-fall-2-991438.html
31,"Sensex, Nifty steady; Infosys, TCS, Dr Reddy's top gainers",https://www.moneycontrol.com/news/business/markets/sensex-nifty-steady-infosys-tcs-dr-reddys-top-gainers-994578.html
32,"Sensex surges 193 pts, Nifty ends at 7900; DRL up 3%, banks lead",https://www.moneycontrol.com/news/business/markets/sensex-surges-193-pts-nifty-ends-at-7900-drl3-banks-lead-1000336.html
33,"Nifty ends at 7900, Sensex surges; M&M, Axis, HUL losers",https://www.moneycontrol.com/news/business/markets/nifty-ends-at-7900-sensex-surges-mm-axis-hul-losers-1000467.html
34,"Sensex, Nifty sluggish: BHEL, Axis, Dr Reddy's climb 1-2%",https://www.moneycontrol.com/news/business/markets/sensex-nifty-sluggish-bhel-axis-dr-reddys-climb-1-2-1016547.html
35,"Sensex gains 460 pts, Nifty zooms 1.7%; Bajaj Auto, Axis jump",https://www.moneycontrol.com/news/business/markets/sensex-gains-460-pts-nifty-zooms-17-bajaj-auto-axis-jump-1016766.html
36,"Market recovers slightly; Nifty above 7700, Sensex in red",https://www.moneycontrol.com/news/business/markets/market-recovers-slightly-nifty-above-7700-sensexred-1017442.html
37,"Nifty struggles below 7800, Sensex tanks over 150 pts; ITC falls",https://www.moneycontrol.com/news/business/markets/nifty-struggles-below-7800-sensex-tanks-over-150-pts-itc-falls-1018684.html
38,"Sensex, Nifty continue to skid; ITC slips 1%, Hindalco gains 2%",https://www.moneycontrol.com/news/business/markets/sensex-nifty-continue-to-skid-itc-slips-1-hindalco-gains-2-1019102.html
39,"Nifty hits 7700, Sensex rises; Hero & DRL up, Tata Steel falls",https://www.moneycontrol.com/news/business/markets/nifty-hits-7700-sensex-rises-herodrl-up-tata-steel-falls-1023494.html
40,"Nifty hovers around 7000, Sensex weak; BHEL up 1%, ICICI down 4%",https://www.moneycontrol.com/news/business/markets/nifty-hovers-around-7000-sensex-weak-bhel1-icici-down-4-1038477.html
41,"Nifty breaches 7000, Sensex plunges over 100 pts; SBI tanks",https://www.moneycontrol.com/news/business/markets/nifty-breaches-7000-sensex-plunges-over-100-pts-sbi-tanks-1038588.html
42,"Sensex, Nifty remain sluggish; Adani Ports, Hero, DRL gain",https://www.moneycontrol.com/news/business/markets/sensex-nifty-remain-sluggish-adani-ports-hero-drl-gain-1038781.html
43,"Nifty breaches 7250, Sensex weak; banks drag, Tata Motors falls",https://www.moneycontrol.com/news/business/markets/nifty-breaches-7250-sensex-weak-banks-drag-tata-motors-falls-1042006.html
44,"Nifty ends below 7300, Sensex slips 266 pts on global jitters",https://www.moneycontrol.com/news/business/markets/nifty-ends-below-7300-sensex-slips-266-ptsglobal-jitters-1042253.html
45,"Sensex, Nifty end 1% lower; Lupin, Sun Pharma outperform",https://www.moneycontrol.com/news/business/markets/sensex-nifty-end-1-lower-lupin-sun-pharma-outperform-1042376.html
46,"Nifty springs to 7500, Sensex recovers marginally; IT gains 2%",https://www.moneycontrol.com/news/business/markets/nifty-springs-to-7500-sensex-recovers-marginally-it-gains-2-1050529.html
47,"Sensex, Nifty remain under pressure; Axis, ONGC, Infosys drag",https://www.moneycontrol.com/news/business/markets/sensex-nifty-remain-under-pressure-axis-ongc-infosys-drag-1051085.html
48,"Nifty opens below 7850, Sensex weak; Bajaj Auto, TCS drag",https://www.moneycontrol.com/news/business/markets/nifty-opens-below-7850-sensex-weak-bajaj-auto-tcs-drag-1055833.html
49,"Sensex, Nifty tumble as heavyweights fall; Tata Steel up 3%",https://www.moneycontrol.com/news/business/markets/sensex-nifty-tumble-as-heavyweights-fall-tata-steel3-1500931.html
50,"Sensex, Nifty rangebound; Infosys, Tata Motors, Axis weak",https://www.moneycontrol.com/news/business/markets/sensex-nifty-rangebound-infosys-tata-motors-axis-weak-1504009.html
51,"Sensex, Nifty flat; Bajaj Auto, Maruti, ICICI top gainers",https://www.moneycontrol.com/news/business/markets/sensex-nifty-flat-bajaj-auto-maruti-icici-top-gainers-1509011.html
52,"Sensex, Nifty flat; Tata Motors, Infosys down 1%",https://www.moneycontrol.com/news/business/markets/sensex-nifty-flat-tata-motors-infosys-down-1-1422519.html
53,"Sensex, Nifty open flat; Reliance, Bharti laggards",https://www.moneycontrol.com/news/business/markets/sensex-nifty-open-flat-reliance-bharti-laggards-1423391.html
54,"Nifty nears 7850, Sensex strong; Bank Nifty, IT surge",https://www.moneycontrol.com/news/business/markets/nifty-nears-7850-sensex-strong-bank-nifty-it-surge-1423765.html
55,"Sensex rises 250 pts, Nifty firm; Infosys, ICICI gain 2%",https://www.moneycontrol.com/news/business/markets/sensex-rises-250-pts-nifty-firm-infosys-icici-gain-2-1423833.html
56,"Sensex, Nifty firm; Dr Reddy, Bharti, Hero laggards",https://www.moneycontrol.com/news/business/markets/sensex-nifty-firm-dr-reddy-bharti-hero-laggards-1425177.html
57,"Nifty hits 7800, Sensex up over 100pts; Tata Steel gains 3%",https://www.moneycontrol.com/news/business/markets/nifty-hits-7800-sensexover-100pts-tata-steel-gains-3-1432041.html
58,"Sensex, Nifty open lower; Dr Reddy, Tata Steel gainers",https://www.moneycontrol.com/news/business/markets/sensex-nifty-open-lower-dr-reddy-tata-steel-gainers-1434041.html
59,"Market recovers but Sensex, Nifty still down 1%; banks dive",https://www.moneycontrol.com/news/business/markets/market-recoverssensex-nifty-still-down-1-banks-dive-1451859.html
60,"Sensex flat, Nifty above 8300; Bharti gains 1%",https://www.moneycontrol.com/news/business/markets/sensex-flat-nifty-above-8300-bharti-gains-1-1511447.html
61,"Sensex, Nifty continue to rise; HUL, ONGC, Dr Reddy's drag",https://www.moneycontrol.com/news/business/markets/sensex-nifty-continue-to-rise-hul-ongc-dr-reddys-drag-1435501.html
62,"Nifty ends above 7800, Sensex surges 402pts; Hindalco up 7%",https://www.moneycontrol.com/news/business/markets/nifty-ends-above-7800-sensex-surges-402pts-hindalco7-1444725.html
63,"Nifty nears 8600, Sensex flat; ITC, Bajaj Auto, SBI drag",https://www.moneycontrol.com/news/business/markets/nifty-nears-8600-sensex-flat-itc-bajaj-auto-sbi-drag-1448027.html
64,"Sensex, Nifty consolidate; Pharma index up, FMCG falls 1%",https://www.moneycontrol.com/news/business/markets/sensex-nifty-consolidate-pharma-index-up-fmcg-falls-1-1452291.html
65,"Nifty holds 8450 in Aug series, Sensex firm; Reliance weak",https://www.moneycontrol.com/news/business/markets/nifty-holds-8450aug-series-sensex-firm-reliance-weak-1472933.html
66,Dr Reddy's ink pact with Purdue varsity for drug research,https://www.moneycontrol.com/news/business/companies/dr-reddys-ink-pactpurdue-varsity-for-drug-research-1480715.html
67,Nifty rides 8450 with caution; pharma outperforms,https://www.moneycontrol.com/news/business/markets/nifty-rides-8450caution-pharma-outperforms-1439235.html
68,Govt exhorts pharmaceutical cos to invest more in R&D,https://www.moneycontrol.com/news/business/companies/govt-exhorts-pharmaceutical-cos-to-invest-morerd-1554289.html
69,"Late surge drives Nifty above 8350, Sensex ends up 363 pts",https://www.moneycontrol.com/news/business/markets/late-surge-drives-nifty-above-8350-sensex-ends363-pts-1461971.html
70,"Sensex, Nifty consolidate; Dr Reddy's up 3%, FMCG gains",https://www.moneycontrol.com/news/business/markets/sensex-nifty-consolidate-dr-reddys3-fmcg-gains-1462989.html
71,"Sensex, Nifty open firm; SBI gains 2%, Tata Steel falls",https://www.moneycontrol.com/news/business/markets/sensex-nifty-open-firm-sbi-gains-2-tata-steel-falls-1467501.html
72,"Sensex crashes 630 pts, Nifty ends 2.4% down; Dr Reddy's up",https://www.moneycontrol.com/news/business/markets/sensex-crashes-630-pts-nifty-ends-24-down-dr-reddys-up-1475877.html
73,"Sensex, Bank Nifty decline over 400 pts; rupee tests 64/USD",https://www.moneycontrol.com/news/business/markets/sensex-bank-nifty-decline-over-400-pts-rupee-tests-64usd-1477267.html
74,India may go to WTO against EU over drug clinical trials,https://www.moneycontrol.com/news/business/companies/india-may-go-to-wto-against-eu-over-drug-clinical-trials-1064025.html
75,"Sensex, Nifty firm; Coal India, L&T, Wipro early gainers",https://www.moneycontrol.com/news/business/markets/sensex-nifty-firm-coal-india-lt-wipro-early-gainers-1196007.html
76,"Nifty ends Jan series at new high; Coal India, HDFC fall",https://www.moneycontrol.com/news/business/markets/nifty-ends-jan-series-at-new-high-coal-india-hdfc-fall-1306379.html
77,"Sensex, Nifty open flat; Sun Pharma & Ranbaxy jump 3%",https://www.moneycontrol.com/news/business/markets/sensex-nifty-open-flat-sun-pharmaranbaxy-jump-3-1527955.html
78,"BSE Sensex, Nifty sluggish; HDFC Bank, Hero drag 2%",https://www.moneycontrol.com/news/business/markets/bse-sensex-nifty-sluggish-hdfc-bank-hero-drag-2-1571307.html
79,"Sensex, Nifty maintain uptrend; OBC, DRL fall post Q2 nos",https://www.moneycontrol.com/news/business/markets/sensex-nifty-maintain-uptrend-obc-drl-fall-post-q2-nos-1527139.html
80,"Nifty breaches 8050, Sensex firm; HUL up, Wipro falls 2%",https://www.moneycontrol.com/news/business/markets/nifty-breaches-8050-sensex-firm-hul-up-wipro-falls-2-1531487.html
81,"Sensex hits 21000; Dr Reddy's gains 3%, Maruti slips 3%",https://www.moneycontrol.com/news/business/markets/sensex-hits-21000-dr-reddys-gains-3-maruti-slips-3-1113007.html
82,Will Wockhardt's loss be Dr Reddy's gain? Analysts think so,https://www.moneycontrol.com/news/business/markets/will-wockhardts-loss-be-dr-reddys-gain-analysts-think-so-1552899.html
83,"Sensex ends at new closing high, Nifty hits 6300; SBI up 4%",https://www.moneycontrol.com/news/business/markets/sensex-races-towards-record-high-sbi4-drl-falls-2-1622643.html
84,"Ranbaxy to drag; buy DRL, Glenmark; neutral on Lupin: Rathi",https://www.moneycontrol.com/news/business/earnings/ranbaxy-to-drag-buy-drl-glenmark-neutrallupin-rathi-1627811.html
85,Six new drugs in clinical development stage: Dr Reddy's,https://www.moneycontrol.com/news/business/companies/-1680945.html
86,Mkt below 5K given; sell opportunities in midcaps: Sukhani,https://www.moneycontrol.com/news/business/technicals/-1693499.html
87,"Pharma, paints to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1737609.html
88,Positive on Ranbaxy; Sun Pharma to come off highs: Nomura,https://www.moneycontrol.com/news/business/markets/-1779229.html
89,ICICI Direct's F&O strategy for next week,https://www.moneycontrol.com/news/business/stocks/-1806515.html
90,"Yes Bank, IDFC, IFCI good picks: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1692107.html
91,"Nomura 'overweight' on rate-cyclicals, defensives",https://www.moneycontrol.com/news/business/markets/nomura-overweight-on-rate-cyclicals-defensives-1763115.html
92,"Ranbaxy, Dabur to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1120873.html
93,"Prefer Dr Reddy, Cipla over Shasun Pharma: Sukhani",https://www.moneycontrol.com/news/business/stocks/-1124079.html
94,Buy Dr Reddys Labs; sell Lupin: Sukhani,https://www.moneycontrol.com/news/business/stocks/-1645213.html
95,10 largecap top investment ideas for 2013: Emkay,https://www.moneycontrol.com/news/business/stocks/-1792345.html
96,"Sensex, Nifty open mix, Dr Reddy's up 2.05%",https://www.moneycontrol.com/news/business/markets/-1804169.html
97,LIC Housing Finance looks interesting on declines: Joshi,https://www.moneycontrol.com/news/business/stocks/-1687635.html
98,"Cipla, Tata Motors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1665709.html
99,"Pharma, auto sectors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1676793.html
100,Emkay bullish on 8 largecaps for long term investment,https://www.moneycontrol.com/news/business/stocks/-1695511.html
101,"Dr Reddys, DCB to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1766265.html
102,"Pharma, media sectors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1793783.html
103,Stock market prediction for November 19-23: Satish Gupta,https://www.moneycontrol.com/news/business/markets/-1712493.html
104,Stock market prediction for November 12-16: Satish Gupta,https://www.moneycontrol.com/news/business/markets/-1763895.html
105,"Auto, pharma sectors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1846951.html
106,"Pharma, tyre sectors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1860973.html
107,"Tyre, pharma sectors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1911707.html
108,"Ranbaxy, MRF to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1924543.html
109,"Dr Reddy, Dabur to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1934955.html
110,"Raymond, Dr Reddy to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1952341.html
111,Exide Industries may move upto Rs 155: Sukhani,https://www.moneycontrol.com/news/business/stocks/-1987787.html
112,"Pharma, textile sectors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1835639.html
113,"IDFC, REC, PFC to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1872617.html
114,"Dr Reddy, Sun Pharma to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-1978405.html
115,"Textile, sugar sectors to get astro support: Satish Gupta",https://www.moneycontrol.com/news/business/markets/-2020605.html
116,"Sun Pharma, a good stock to park your money: Sharma",https://www.moneycontrol.com/news/business/stocks/-1193549.html
117,Pharma firms sell common drugs at 10 times the cost: MCA,https://www.moneycontrol.com/news/business/companies/-1412799.html
118,Stock market prediction for April 30-May 04: Satish Gupta,https://www.moneycontrol.com/news/business/markets/-1992633.html
119,"Auto, pharma to take lead if market goes up: Vishal Malkan",https://www.moneycontrol.com/news/business/markets/-1988747.html
120,"Dr Reddy, Divis Labs, Lupin may give 10-15% gains: Bhat",https://www.moneycontrol.com/news/business/stocks/-2020393.html
121,"Indian ADRs: MTNL, Dr Reddy up over 2%, ICICI Bank dn 1.97%",https://www.moneycontrol.com/news/business/stocks/-2037103.html
122,Super Six intraday picks for the day,https://www.moneycontrol.com/news/business/stocks/-1911799.html
123,Super Six intraday picks for the day,https://www.moneycontrol.com/news/business/stocks/-1931473.html
124,"Post Q1, which stocks hit & missed in the pharma sector",https://www.moneycontrol.com/news/business/markets/-2034081.html
125,Dr Reddy's polypill halves heart risk in trial,https://www.moneycontrol.com/news/world/-2144251.html
126,Weekly stock market prediction May 23-27 2011,https://www.moneycontrol.com/news/business/markets/-2037463.html
127,"Dr Reddy's Q4 profit up on strong revenue, other income",https://www.moneycontrol.com/news/business/earnings/-2058665.html
128,"Infrastructure, real estate look weak: Thukral",https://www.moneycontrol.com/news/business/stocks/-1149173.html
129,Cipla may add 3-4%: Manish Shah,https://www.moneycontrol.com/news/business/stocks/-1200971.html
130,Dr Reddy's anti-diabetes drug in trouble,https://www.moneycontrol.com/news/business/companies/-1215317.html
131,What is Lupin's acquisition agenda for the future?,https://www.moneycontrol.com/news/business/companies/-1254229.html
132,Dr Reddy Dec qtr PAT seen up 62.4% at Rs 387.9cr: Emkay,https://www.moneycontrol.com/news/business/earnings/-1303145.html
