,Headlines,Links
700,"Bull's Eye: Buy IndusInd Bank, Exide, BEML; sell IRB Infra",https://www.moneycontrol.com/news/business/stocks/bulls-eye-buy-indusind-bank-exide-beml-sell-irb-infra-938017.html
701,84 BSE members get govt nod to set up shops at IFSC,https://www.moneycontrol.com/news/business/markets/84-bse-members-get-govt-nod-to-setshops-at-ifsc-938427.html
702,"Sell IndusInd Bank, DCB Bank, Cipla: Mitesh Thacker",https://www.moneycontrol.com/news/business/stocks/sell-indusind-bank-dcb-bank-cipla-mitesh-thacker-938554.html
703,"Stocks in news: Sun Pharma, Jet, IndusInd, DLF, Ashoka Buildcon",https://www.moneycontrol.com/news/business/stocks/stocksnews-sun-pharma-jet-indusind-dlf-ashoka-buildcon-938776.html
704,"Buy Hexaware Technologies, sell IndusInd Bank: Mitesh Thacker",https://www.moneycontrol.com/news/business/stocks/buy-hexaware-technologies-sell-indusind-bank-mitesh-thacker-927347.html
705,"Sell IndusInd Bank, Bata India; buy Aban Offshore: Gujral",https://www.moneycontrol.com/news/business/stocks/sell-indusind-bank-bata-india-buy-aban-offshore-gujral-919357.html
706,"Closely watching NBFC space, positive on bank: Ajay Bodke",https://www.moneycontrol.com/news/business/stocks/closely-watching-nbfc-space-positivebank-ajay-bodke-918204.html
707,"Buy SBI, HDFC Bank, IndusInd Bank, BoB, ICICI Bank: Irani",https://www.moneycontrol.com/news/business/stocks/buy-sbi-hdfc-bank-indusind-bank-bob-icici-bank-irani-918465.html
708,"Buy Reliance Industries, IndusInd Bank, OBC: Ashwani Gujral",https://www.moneycontrol.com/news/business/stocks/buy-reliance-industries-indusind-bank-obc-ashwani-gujral-918530.html
709,Will see a shift from mid to large caps: Systematix,https://www.moneycontrol.com/news/business/markets/will-seeshiftmid-to-large-caps-systematix-917233.html
710,"Buy IndusInd Bank, Mahindra & Mahindra, Uflex: Ashwani Gujral",https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-mahindramahindra-uflex-ashwani-gujral-917269.html
711,Growth hit may be little more than RBI's estimate: Nomura,https://www.moneycontrol.com/news/business/economy/growth-hit-may-be-little-more-than-rbis-estimate-nomura-917210.html
712,"Stocks in news: Tata Steel, Divis Labs, IVRCL, Prestige Estate",https://www.moneycontrol.com/news/business/stocks/stocksnews-tata-steel-divis-labs-ivrcl-prestige-estate-917592.html
713,"Sell Arvind, Asian Paints: Mitesh Thacker",https://www.moneycontrol.com/news/business/stocks/sell-arvind-asian-paints-mitesh-thacker-919584.html
714,"Stocks in news: Wipro, Coal India, Tata Motors, Clariant, BILT",https://www.moneycontrol.com/news/business/stocks/stocksnews-wipro-coal-india-tata-motors-clariant-bilt-919601.html
715,"IndusInd Bank to raise Rs 1,500 crore via bonds",https://www.moneycontrol.com/news/business/companies/indusind-bank-to-raise-rs-1500-crore-via-bonds-917185.html
716,"Buy ICICI Bank, Tata Motors: Yogesh Mehta",https://www.moneycontrol.com/news/business/stocks/buy-icici-bank-tata-motors-yogesh-mehta-920235.html
717,"Analysts positive on NBFCs, retail private banks after RBI move",https://www.moneycontrol.com/news/business/stocks/analysts-positivenbfcs-retail-private-banks-after-rbi-move-928499.html
718,"Sell IndusInd Bank, Ambuja Cements, Hindalco: Ashwani Gujral",https://www.moneycontrol.com/news/business/stocks/sell-indusind-bank-ambuja-cements-hindalco-ashwani-gujral-928941.html
719,Check out: How demonetisation impacts various sectors,https://www.moneycontrol.com/news/business/companies/check-out-how-demonetisation-impacts-various-sectors-928910.html
720,"HDFC Bank can slip to Rs 1200, Power Grid may hit Rs 204: Gupta",https://www.moneycontrol.com/news/business/stocks/hdfc-bank-can-slip-to-rs-1200-power-grid-may-hit-rs-204-gupta-929386.html
721,Resistance for Nifty at 8200-8280; buy Delta Corp: Prakash Gaba,https://www.moneycontrol.com/news/business/technicals/resistance-for-nifty-at-8200-8280-buy-delta-corp-prakash-gaba-929429.html
722,"Support for Nifty at 8000; see break down in DLF, HDIL: Gaba",https://www.moneycontrol.com/news/business/technicals/support-for-nifty-at-8000-see-break-downdlf-hdil-gaba-929788.html
723,Six in Sixty: Stocks you should keep on your radar,https://www.moneycontrol.com/news/business/stocks/sixsixty-stocks-you-should-keepyour-radar-929920.html
724,Six in Sixty: Stocks you should keep on your radar,https://www.moneycontrol.com/news/business/stocks/sixsixty-stocks-you-should-keepyour-radar-930299.html
725,"Buy Infosys; sell Jet Airways, IndusInd Bank: Ashwani Gujral",https://www.moneycontrol.com/news/business/stocks/buy-infosys-sell-jet-airways-indusind-bank-ashwani-gujral-930362.html
726,Demonetisation to impact NBFCs for next 3-4 months: Macquarie,https://www.moneycontrol.com/news/business/companies/demonetisation-to-impact-nbfcs-for-next-3-4-months-macquarie-930424.html
727,"Sell Tata Motors; buy HDFC Bk, Power Grid: Mitesh Thacker",https://www.moneycontrol.com/news/business/stocks/sell-tata-motors-buy-hdfc-bk-power-grid-mitesh-thacker-930449.html
728,"Sell IndusInd Bank, Godrej Consumer: Mitesh Thacker",https://www.moneycontrol.com/news/business/stocks/sell-indusind-bank-godrej-consumer-mitesh-thacker-931852.html
729,"Sell Bharti Airtel, IndusInd Bank; buy Heritage Food: Gujral",https://www.moneycontrol.com/news/business/stocks/sell-bharti-airtel-indusind-bank-buy-heritage-food-gujral-932176.html
730,"Buy IndusInd Bank 1160 Put, sell 1280 Call: Krish Subramanyam",https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-1160-put-sell-1280-call-krish-subramanyam-951428.html
731,Go long in IndusInd Bank; short Biocon: Rahul Shah,https://www.moneycontrol.com/news/business/stocks/go-longindusind-bank-short-biocon-rahul-shah-952443.html
732,Nifty @8450 levels can offer lucrative buy opportunities: JM Fin,https://www.moneycontrol.com/news/business/markets/nifty-@8450-levels-can-offer-lucrative-buy-opportunities-jm-fin-952193.html
733,Six in Sixty: Stocks you should keep on your radar,https://www.moneycontrol.com/news/business/stocks/sixsixty-stocks-you-should-keepyour-radar--952816.html
734,Govt sets up task force to expedite clearances at GIFT City,https://www.moneycontrol.com/news/business/economy/govt-setstask-force-to-expedite-clearances-at-gift-city-953229.html
735,"Sell DLF, IndusInd Bank, Infosys; buy IIFL, Vijaya Bank: Thacker",https://www.moneycontrol.com/news/business/stocks/sell-dlf-indusind-bank-infosys-buy-iifl-vijaya-bank-thacker-953597.html
736,Next leg of mkt upmove rests on earnings catch-up: Akash Prakash,https://www.moneycontrol.com/news/business/markets/next-legmkt-upmove-restsearnings-catch-up-akash-prakash-953743.html
737,"Hold Yes Bank, see levels of Rs 1500-1600: Vijay Chopra",https://www.moneycontrol.com/news/business/stocks/hold-yes-bank-see-levelsrs-1500-1600-vijay-chopra-955622.html
738,Buy IndusInd Bank; target of Rs 1400: Axis Direct,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-targetrs-1400-axis-direct-933627.html
739,"Prefer ICICI Bank, SBI; positive on Satin Credit Care: IIFL",https://www.moneycontrol.com/news/business/stocks/prefer-icici-bank-sbi-positivesatin-credit-care-iifl-956191.html
740,Buy IndusInd Bank; target of Rs 1500: KR Choksey,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-targetrs-1500-kr-choksey-933699.html
741,Hold IndusInd Bank; target of Rs 1292: Arihant Capital,https://www.moneycontrol.com/news/business/stocks/hold-indusind-bank-targetrs-1292-arihant-capital-933702.html
742,"Banks past NPA crisis, normalisation 3-4 qtrs away: Exide Life",https://www.moneycontrol.com/news/business/companies/banks-past-npa-crisis-normalisation-3-4-qtrs-away-exide-life-956628.html
743,"Short Ceat, NCC, Hindalco, IndusInd Bank: Ashwani Gujral",https://www.moneycontrol.com/news/business/stocks/short-ceat-ncc-hindalco-indusind-bank-ashwani-gujral-956715.html
744,Infy to face off headwinds in medium term: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/infy-to-face-off-headwindsmedium-term-prabhudas-lilladher-956517.html
745,It is buy-on-dips market; global jitters temporary: Sundaram MF,https://www.moneycontrol.com/news/business/mutual-funds/it-is-buy-on-dips-market-global-jitters-temporary-sundaram-mf-956901.html
746,Buy IndusInd Bank; target of Rs 1400: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-targetrs-1400-motilal-oswal-933729.html
747,Buy IndusInd Bank; target of Rs 1350: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-targetrs-1350-icici-direct-933733.html
748,"Sell Sun TV, IndusInd Bank: Rajat Bose",https://www.moneycontrol.com/news/business/stocks/sell-sun-tv-indusind-bank-rajat-bose-957180.html
749,Here are Deven Choksey's top trading ideas,https://www.moneycontrol.com/news/business/stocks/heredeven-chokseys-top-trading-ideas-957231.html
